Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,12.0,-1,Correct Rejection,0,0,0.2678275999787729,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_1,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,1,0,1,0,12.0,-1,False Alarm,1,0,0.25098750001052395,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_2,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,2,0,2,0,12.0,-1,Hit,1,1,0.3507330000284128,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_3,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,3,0,3,0,12.0,-1,Correct Rejection,0,0,0.26659230000223033,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_4,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,4,0,4,0,12.0,-1,Correct Rejection,0,0,0.3339683999947738,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_5,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,5,0,5,0,12.0,-1,Correct Rejection,0,0,0.31794710000394844,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_6,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,6,0,6,0,12.0,-1,Correct Rejection,0,0,0.3010525000281632,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_7,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,7,0,7,0,12.0,-1,Hit,1,1,0.33461849999730475,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_8,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,8,0,8,0,12.0,-1,Correct Rejection,0,0,0.5504049000155646,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_9,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,9,0,9,0,12.0,-1,Hit,1,1,0.3349826000048779,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_10,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,10,0,10,0,12.0,-1,Hit,1,1,0.33457279999856837,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_11,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,11,0,11,0,12.0,-1,Correct Rejection,0,0,0.40384549999726005,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_12,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,12,0,12,0,12.0,-1,Correct Rejection,0,0,0.45242899999720976,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_13,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,13,0,13,0,12.0,-1,Hit,1,1,0.33462690000305884,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_14,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,14,0,14,0,12.0,-1,Hit,1,1,0.3825436999904923,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_15,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,15,0,15,0,12.0,-1,Correct Rejection,0,0,0.33272129998658784,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_16,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,16,0,16,0,12.0,-1,Hit,1,1,0.4148523999901954,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_17,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,17,0,17,0,12.0,-1,Hit,1,1,0.4117207999806851,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_18,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
Yes-No Task,18,0,18,0,12.0,-1,Hit,1,1,0.3340209999878425,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1236_19,-1,False,2,MaxA,2020_Feb_07_1236,Yes-No Task,
