Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,0.0,-1,Miss,0,1,0.2511719999893103,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_1,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,1,0,1,0,0.0,-1,Hit,1,1,0.11759519999031909,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_2,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,2,0,2,0,0.0,-1,False Alarm,1,0,0.2006542999879457,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_3,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,3,0,3,0,0.0,-1,Correct Rejection,0,0,0.2311106999986805,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_4,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,4,0,4,0,0.0,-1,Correct Rejection,0,0,0.32137379999039695,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_5,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,5,0,5,0,0.0,-1,Correct Rejection,0,0,0.23630930000217631,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_6,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,6,0,6,0,0.0,-1,Miss,0,1,0.08506120002130046,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_7,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,7,0,7,0,0.0,-1,False Alarm,1,0,0.749829399981536,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_8,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,8,0,8,0,0.0,-1,Hit,1,1,0.38381359999766573,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_9,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,9,0,9,0,0.0,-1,Miss,0,1,0.2192258999857586,True,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_10,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
Yes-No Task,10,0,10,0,0.0,-1,False Alarm,1,0,0.11778359999880195,False,-1,stimulus_MaxA_Yes-No Task_2020_Feb_07_1253_11,-1,False,18,MaxA,2020_Feb_07_1253,Yes-No Task,
