Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFC,0,0,0,0,10.0,-1,c,o,r,0.751877599999716,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_1,stimulusMax2_2IFC_2020_Feb_17_1223_2,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,1,0,1,0,10.0,-1,c,o,r,0.7526716000002125,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_3,stimulusMax2_2IFC_2020_Feb_17_1223_4,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,2,0,2,0,10.0,-1,c,o,r,0.5828086999999869,False,True,stimulusMax2_2IFC_2020_Feb_17_1223_5,stimulusMax2_2IFC_2020_Feb_17_1223_6,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,3,0,3,0,10.0,-1,w,r,o,0.7002316999996765,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_7,stimulusMax2_2IFC_2020_Feb_17_1223_8,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,4,0,4,0,10.0,-1,c,o,r,0.5522320999998556,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_9,stimulusMax2_2IFC_2020_Feb_17_1223_10,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,5,0,5,0,10.0,-1,c,o,r,0.4683779000006325,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_11,stimulusMax2_2IFC_2020_Feb_17_1223_12,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,6,0,6,0,10.0,-1,c,o,r,0.4857868999997663,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_13,stimulusMax2_2IFC_2020_Feb_17_1223_14,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,7,0,7,0,10.0,-1,c,o,r,0.28442569999970146,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_15,stimulusMax2_2IFC_2020_Feb_17_1223_16,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,8,0,8,0,10.0,-1,c,o,r,0.5019525999996404,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_17,stimulusMax2_2IFC_2020_Feb_17_1223_18,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,9,0,9,0,10.0,-1,c,o,r,0.5173329999997804,True,False,stimulusMax2_2IFC_2020_Feb_17_1223_19,stimulusMax2_2IFC_2020_Feb_17_1223_20,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,10,0,10,0,10.0,-1,c,o,r,0.2346573000004355,False,True,stimulusMax2_2IFC_2020_Feb_17_1223_21,stimulusMax2_2IFC_2020_Feb_17_1223_22,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,11,0,11,0,10.0,-1,w,r,o,0.5364952999998422,False,True,stimulusMax2_2IFC_2020_Feb_17_1223_23,stimulusMax2_2IFC_2020_Feb_17_1223_24,False,2,Max2,2020_Feb_17_1223,2IFC,
2IFC,12,0,12,0,10.0,-1,c,o,r,0.3680026000001817,False,True,stimulusMax2_2IFC_2020_Feb_17_1223_25,stimulusMax2_2IFC_2020_Feb_17_1223_26,False,2,Max2,2020_Feb_17_1223,2IFC,
