Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFC,0,0,0,0,9.0,-1,c,o,r,0.818773400000282,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_1,stimulusMax2_2IFC_2020_Feb_17_1235_2,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,1,0,1,0,9.0,-1,c,o,r,0.4868292000010115,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_3,stimulusMax2_2IFC_2020_Feb_17_1235_4,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,2,0,2,0,9.0,-1,c,o,r,0.36774639999930514,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_5,stimulusMax2_2IFC_2020_Feb_17_1235_6,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,3,0,3,0,9.0,-1,c,o,r,0.46732089999932214,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_7,stimulusMax2_2IFC_2020_Feb_17_1235_8,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,4,0,4,0,9.0,-1,c,o,r,0.4324928000005457,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_9,stimulusMax2_2IFC_2020_Feb_17_1235_10,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,5,0,5,0,9.0,-1,c,o,r,0.35028539999984787,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_11,stimulusMax2_2IFC_2020_Feb_17_1235_12,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,6,0,6,0,9.0,-1,n,o, ,-1,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_13,stimulusMax2_2IFC_2020_Feb_17_1235_14,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,7,0,7,0,9.0,-1,c,o,r,0.7362047999995411,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_15,stimulusMax2_2IFC_2020_Feb_17_1235_16,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,8,0,8,0,9.0,-1,c,o,r,0.3675360000015644,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_17,stimulusMax2_2IFC_2020_Feb_17_1235_18,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,9,0,9,0,9.0,-1,c,o,r,0.31795319999946514,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_19,stimulusMax2_2IFC_2020_Feb_17_1235_20,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,10,0,10,0,9.0,-1,c,o,r,0.40069749999929627,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_21,stimulusMax2_2IFC_2020_Feb_17_1235_22,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,11,0,11,0,9.0,-1,c,o,r,0.4851468000015302,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_23,stimulusMax2_2IFC_2020_Feb_17_1235_24,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,12,0,12,0,9.0,-1,c,o,r,0.653620700000829,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_25,stimulusMax2_2IFC_2020_Feb_17_1235_26,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,13,0,13,0,9.0,-1,c,o,r,0.4170730000005278,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_27,stimulusMax2_2IFC_2020_Feb_17_1235_28,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,14,0,14,0,9.0,-1,c,o,r,0.5505576000014116,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_29,stimulusMax2_2IFC_2020_Feb_17_1235_30,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,15,0,15,0,9.0,-1,c,o,r,0.3186070000010659,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_31,stimulusMax2_2IFC_2020_Feb_17_1235_32,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,16,0,16,0,9.0,-1,c,o,r,0.352407200000016,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_33,stimulusMax2_2IFC_2020_Feb_17_1235_34,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,17,0,17,0,9.0,-1,w,r,o,0.6029552999989392,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_35,stimulusMax2_2IFC_2020_Feb_17_1235_36,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,18,0,18,0,9.0,-1,w,r,o,0.41785730000083277,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_37,stimulusMax2_2IFC_2020_Feb_17_1235_38,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,19,0,19,0,9.0,-1,c,o,r,0.38653159999921627,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_39,stimulusMax2_2IFC_2020_Feb_17_1235_40,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,20,0,20,0,9.0,-1,c,o,r,0.5510580999998638,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_41,stimulusMax2_2IFC_2020_Feb_17_1235_42,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,21,0,21,0,9.0,-1,c,o,r,0.4701132999998663,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_43,stimulusMax2_2IFC_2020_Feb_17_1235_44,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,22,0,22,0,9.0,-1,c,o,r,0.3846907999995892,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_45,stimulusMax2_2IFC_2020_Feb_17_1235_46,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,23,0,23,0,9.0,-1,c,o,r,0.5826778000009654,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_47,stimulusMax2_2IFC_2020_Feb_17_1235_48,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,24,0,24,0,9.0,-1,c,o,r,0.4490789000010409,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_49,stimulusMax2_2IFC_2020_Feb_17_1235_50,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,25,0,25,0,9.0,-1,c,o,r,0.43387950000033015,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_51,stimulusMax2_2IFC_2020_Feb_17_1235_52,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,26,0,26,0,9.0,-1,c,o,r,0.40072520000103395,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_53,stimulusMax2_2IFC_2020_Feb_17_1235_54,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,27,0,27,0,9.0,-1,c,o,r,0.5178099000004295,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_55,stimulusMax2_2IFC_2020_Feb_17_1235_56,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,28,0,28,0,9.0,-1,c,o,r,0.2002174000008381,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_57,stimulusMax2_2IFC_2020_Feb_17_1235_58,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,29,0,29,0,9.0,-1,c,o,r,0.4005691999991541,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_59,stimulusMax2_2IFC_2020_Feb_17_1235_60,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,30,0,30,0,9.0,-1,c,o,r,0.6033702000004268,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_61,stimulusMax2_2IFC_2020_Feb_17_1235_62,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,31,0,31,0,9.0,-1,c,o,r,0.35199700000157463,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_63,stimulusMax2_2IFC_2020_Feb_17_1235_64,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,32,0,32,0,9.0,-1,c,o,r,0.4011287000012089,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_65,stimulusMax2_2IFC_2020_Feb_17_1235_66,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,33,0,33,0,9.0,-1,c,o,r,0.23435199999948964,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_67,stimulusMax2_2IFC_2020_Feb_17_1235_68,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,34,0,34,0,9.0,-1,c,o,r,0.35070059999998193,True,False,stimulusMax2_2IFC_2020_Feb_17_1235_69,stimulusMax2_2IFC_2020_Feb_17_1235_70,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,35,0,35,0,9.0,-1,c,o,r,0.3008334999994986,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_71,stimulusMax2_2IFC_2020_Feb_17_1235_72,False,3,Max2,2020_Feb_17_1235,2IFC,
2IFC,36,0,36,0,9.0,-1,c,o,r,0.38402080000014394,False,True,stimulusMax2_2IFC_2020_Feb_17_1235_73,stimulusMax2_2IFC_2020_Feb_17_1235_74,False,3,Max2,2020_Feb_17_1235,2IFC,
