Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFC,0,0,0,0,2.0,-1,w,r,o,0.48316820000036387,False,True,stimulusMax2_2IFC_2020_Feb_17_1302_1,stimulusMax2_2IFC_2020_Feb_17_1302_2,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,1,0,1,0,2.0,-1,w,r,o,0.5499964999999065,False,True,stimulusMax2_2IFC_2020_Feb_17_1302_3,stimulusMax2_2IFC_2020_Feb_17_1302_4,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,2,0,2,0,2.0,-1,c,o,r,0.4148635000001377,True,False,stimulusMax2_2IFC_2020_Feb_17_1302_5,stimulusMax2_2IFC_2020_Feb_17_1302_6,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,3,0,3,0,2.0,-1,w,r,o,0.43476360000022396,False,True,stimulusMax2_2IFC_2020_Feb_17_1302_7,stimulusMax2_2IFC_2020_Feb_17_1302_8,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,4,0,4,0,2.0,-1,w,r,o,0.3393097000007401,False,True,stimulusMax2_2IFC_2020_Feb_17_1302_9,stimulusMax2_2IFC_2020_Feb_17_1302_10,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,5,0,5,0,2.0,-1,w,r,o,0.2366927000002761,True,False,stimulusMax2_2IFC_2020_Feb_17_1302_11,stimulusMax2_2IFC_2020_Feb_17_1302_12,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,6,0,6,0,2.0,-1,w,r,o,0.4699405999999726,True,False,stimulusMax2_2IFC_2020_Feb_17_1302_13,stimulusMax2_2IFC_2020_Feb_17_1302_14,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,7,0,7,0,2.0,-1,c,o,r,0.5203483999994205,True,False,stimulusMax2_2IFC_2020_Feb_17_1302_15,stimulusMax2_2IFC_2020_Feb_17_1302_16,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,8,0,8,0,2.0,-1,c,o,r,0.5635776999988593,False,True,stimulusMax2_2IFC_2020_Feb_17_1302_17,stimulusMax2_2IFC_2020_Feb_17_1302_18,False,10,Max2,2020_Feb_17_1302,2IFC,
2IFC,9,0,9,0,2.0,-1,c,o,r,0.6011509999989357,True,False,stimulusMax2_2IFC_2020_Feb_17_1302_19,stimulusMax2_2IFC_2020_Feb_17_1302_20,False,10,Max2,2020_Feb_17_1302,2IFC,
