Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFC,0,0,0,0,6.0,-1,c,o,r,0.3699214000007487,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_1,stimulusMax2_2IFC_2020_Feb_17_1253_2,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,1,0,1,0,6.0,-1,w,r,o,0.4159263000001374,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_3,stimulusMax2_2IFC_2020_Feb_17_1253_4,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,2,0,2,0,6.0,-1,w,r,o,0.4196006000001944,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_5,stimulusMax2_2IFC_2020_Feb_17_1253_6,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,3,0,3,0,6.0,-1,c,o,r,0.1673209999989922,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_7,stimulusMax2_2IFC_2020_Feb_17_1253_8,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,4,0,4,0,6.0,-1,w,r,o,0.48377009999967413,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_9,stimulusMax2_2IFC_2020_Feb_17_1253_10,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,5,0,5,0,6.0,-1,c,o,r,0.11830860000009125,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_11,stimulusMax2_2IFC_2020_Feb_17_1253_12,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,6,0,6,0,6.0,-1,w,r,o,0.25016800000048534,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_13,stimulusMax2_2IFC_2020_Feb_17_1253_14,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,7,0,7,0,6.0,-1,c,o,r,0.4041415000010602,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_15,stimulusMax2_2IFC_2020_Feb_17_1253_16,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,8,0,8,0,6.0,-1,c,o,r,0.5356234999999288,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_17,stimulusMax2_2IFC_2020_Feb_17_1253_18,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,9,0,9,0,6.0,-1,c,o,r,0.2683068000005733,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_19,stimulusMax2_2IFC_2020_Feb_17_1253_20,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,10,0,10,0,6.0,-1,c,o,r,0.25172550000024785,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_21,stimulusMax2_2IFC_2020_Feb_17_1253_22,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,11,0,11,0,6.0,-1,c,o,r,0.2664387999993778,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_23,stimulusMax2_2IFC_2020_Feb_17_1253_24,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,12,0,12,0,6.0,-1,c,o,r,0.3840263000001869,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_25,stimulusMax2_2IFC_2020_Feb_17_1253_26,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,13,0,13,0,6.0,-1,c,o,r,0.2166218000002118,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_27,stimulusMax2_2IFC_2020_Feb_17_1253_28,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,14,0,14,0,6.0,-1,c,o,r,0.4129604999998264,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_29,stimulusMax2_2IFC_2020_Feb_17_1253_30,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,15,0,15,0,6.0,-1,c,o,r,0.21714059999976598,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_31,stimulusMax2_2IFC_2020_Feb_17_1253_32,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,16,0,16,0,6.0,-1,c,o,r,0.5701251000009506,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_33,stimulusMax2_2IFC_2020_Feb_17_1253_34,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,17,0,17,0,6.0,-1,c,o,r,0.31910810000044876,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_35,stimulusMax2_2IFC_2020_Feb_17_1253_36,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,18,0,18,0,6.0,-1,c,o,r,0.5507538000001659,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_37,stimulusMax2_2IFC_2020_Feb_17_1253_38,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,19,0,19,0,6.0,-1,c,o,r,0.3026011000001745,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_39,stimulusMax2_2IFC_2020_Feb_17_1253_40,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,20,0,20,0,6.0,-1,w,r,o,0.5358384000010119,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_41,stimulusMax2_2IFC_2020_Feb_17_1253_42,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,21,0,21,0,6.0,-1,c,o,r,0.46749389999968116,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_43,stimulusMax2_2IFC_2020_Feb_17_1253_44,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,22,0,22,0,6.0,-1,w,r,o,0.40084460000070976,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_45,stimulusMax2_2IFC_2020_Feb_17_1253_46,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,23,0,23,0,6.0,-1,c,o,r,0.3841632000003301,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_47,stimulusMax2_2IFC_2020_Feb_17_1253_48,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,24,0,24,0,6.0,-1,c,o,r,0.40064390000043204,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_49,stimulusMax2_2IFC_2020_Feb_17_1253_50,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,25,0,25,0,6.0,-1,c,o,r,0.5008052000011958,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_51,stimulusMax2_2IFC_2020_Feb_17_1253_52,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,26,0,26,0,6.0,-1,c,o,r,0.46855860000141547,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_53,stimulusMax2_2IFC_2020_Feb_17_1253_54,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,27,0,27,0,6.0,-1,w,r,o,0.4669317999996565,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_55,stimulusMax2_2IFC_2020_Feb_17_1253_56,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,28,0,28,0,6.0,-1,w,r,o,0.6183509999991657,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_57,stimulusMax2_2IFC_2020_Feb_17_1253_58,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,29,0,29,0,6.0,-1,c,o,r,0.3502810000009049,False,True,stimulusMax2_2IFC_2020_Feb_17_1253_59,stimulusMax2_2IFC_2020_Feb_17_1253_60,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,30,0,30,0,6.0,-1,w,r,o,0.5680632999992667,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_61,stimulusMax2_2IFC_2020_Feb_17_1253_62,False,6,Max2,2020_Feb_17_1253,2IFC,
2IFC,31,0,31,0,6.0,-1,c,o,r,0.18384489999880316,True,False,stimulusMax2_2IFC_2020_Feb_17_1253_63,stimulusMax2_2IFC_2020_Feb_17_1253_64,False,6,Max2,2020_Feb_17_1253,2IFC,
