Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,11.0,-1,False Alarm,1,2,0.13473799999337643,False,-1,stimulus_ttest_Yes-No Task_2020_Mar_26_1700_1,-1,False,1,ttest,2020_Mar_26_1700,Yes-No Task,
Yes-No Task,1,0,1,0,11.0,-1,Hit,1,1,0.26713139994535595,True,-1,stimulus_ttest_Yes-No Task_2020_Mar_26_1700_2,-1,False,1,ttest,2020_Mar_26_1700,Yes-No Task,
Yes-No Task,2,0,2,0,11.0,-1,Correct Rejection,2,2,0.18413419998250902,False,-1,stimulus_ttest_Yes-No Task_2020_Mar_26_1700_3,-1,False,1,ttest,2020_Mar_26_1700,Yes-No Task,
Yes-No Task,3,0,3,0,11.0,-1,Correct Rejection,2,2,0.13356620003469288,False,-1,stimulus_ttest_Yes-No Task_2020_Mar_26_1700_4,-1,False,1,ttest,2020_Mar_26_1700,Yes-No Task,
Yes-No Task,4,0,4,0,11.0,-1,Hit,1,1,0.09967820008751005,True,-1,stimulus_ttest_Yes-No Task_2020_Mar_26_1700_5,-1,False,1,ttest,2020_Mar_26_1700,Yes-No Task,
