Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,100,-1,False Alarm,1,0,0.617720799986273,False,-1,stimulus_gg_Yes-No Task_2020_Mar_22_1653_1,-1,False,1,gg,2020_Mar_22_1653,Yes-No Task,
Yes-No Task,1,0,1,0,100,-1,Hit,1,1,0.45049699998344295,True,-1,stimulus_gg_Yes-No Task_2020_Mar_22_1653_2,-1,False,1,gg,2020_Mar_22_1653,Yes-No Task,
Yes-No Task,2,0,2,0,100,-1,Correct Rejection,0,0,0.36739729999681003,False,-1,stimulus_gg_Yes-No Task_2020_Mar_22_1653_3,-1,False,1,gg,2020_Mar_22_1653,Yes-No Task,
Yes-No Task,3,0,3,0,100,-1,False Alarm,1,0,0.18472999997902662,False,-1,stimulus_gg_Yes-No Task_2020_Mar_22_1653_4,-1,False,1,gg,2020_Mar_22_1653,Yes-No Task,
Yes-No Task,4,0,4,0,100,-1,Hit,1,1,0.3343350999930408,True,-1,stimulus_gg_Yes-No Task_2020_Mar_22_1653_5,-1,False,1,gg,2020_Mar_22_1653,Yes-No Task,
