Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,first_answer,second_answer,stimulus_pos,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFCnew,13,0,13,0,0.35100090003106743,5,Yes,8,-1,False Alarm,0.38405909994617105,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_297,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_298,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,14,0,14,0,-1,3,null,8,-1,Correct Rejection,0.5010669999755919,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_299,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_300,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,15,0,15,0,-1,1,null,8,-1,Hit,0.3992843000451103,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_301,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_302,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,16,0,16,0,-1,3,null,8,-1,Correct Rejection,0.5327672000275925,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_303,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_304,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,17,0,17,0,-1,3,null,8,-1,Correct Rejection,0.4530984000302851,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_305,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_306,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,18,0,18,0,0.21730030002072453,6,No,8,-1,Miss,0.3848644000245258,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_307,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_308,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,19,0,19,0,-1,1,null,8,-1,Hit,0.3833698999369517,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_309,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_310,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,20,0,20,0,-1,3,null,8,-1,Correct Rejection,0.5155162999872118,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_311,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_312,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,21,0,21,0,-1,3,null,8,-1,Correct Rejection,0.5511231999844313,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_313,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_314,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,22,0,22,0,-1,3,null,8,-1,Correct Rejection,0.5671847999328747,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_315,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_316,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,23,0,23,0,-1,1,null,8,-1,Hit,0.4168060999363661,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_317,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_318,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,24,0,24,0,-1,3,null,8,-1,Correct Rejection,0.4653793000616133,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_319,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_320,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,25,0,25,0,-1,3,null,8,-1,Correct Rejection,0.40080250008031726,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_321,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_322,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,26,0,26,0,-1,3,null,8,-1,Correct Rejection,0.5011218999279663,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_323,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_324,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,27,0,27,0,-1,3,null,8,-1,Correct Rejection,0.36739630007650703,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_325,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_326,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,28,0,28,0,-1,1,null,8,-1,Hit,0.41634949995204806,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_327,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_328,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,29,0,29,0,-1,3,null,8,-1,Correct Rejection,0.5319651999743655,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_329,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_330,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,30,0,30,0,0.7173693999648094,3,No,8,-1,False Alarm,0.5180654999567196,False,True,1,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_331,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_332,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,31,0,31,0,0.3170579000143334,5,Yes,8,-1,False Alarm,0.48391409998293966,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_333,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_334,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,32,0,32,0,0.43515449995175004,2,Yes,8,-1,Correct Rejection,0.33547739998903126,False,True,2,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_335,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_336,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,33,0,33,0,-1,1,null,8,-1,Hit,0.7179158000508323,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_337,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_338,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,34,0,34,0,-1,3,null,8,-1,Correct Rejection,0.5173846000107005,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_339,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_340,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,35,0,35,0,-1,3,null,8,-1,Correct Rejection,0.5508170999819413,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_341,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_342,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,36,0,36,0,-1,1,null,8,-1,Hit,0.36876179999671876,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_343,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_344,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,37,0,37,0,-1,1,null,8,-1,Hit,0.450754199991934,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_345,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_346,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,38,0,38,0,-1,3,null,8,-1,Correct Rejection,0.4203711999580264,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_347,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_348,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,39,0,39,0,0.24990309996064752,5,Yes,8,-1,False Alarm,0.36617200006730855,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_349,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_350,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,40,0,40,0,0.18227450002450496,6,No,8,-1,Miss,0.5014682000037283,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_351,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_352,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,41,0,41,0,-1,3,null,8,-1,Correct Rejection,0.6842441000044346,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_353,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_354,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,42,0,42,0,-1,1,null,8,-1,Hit,0.3994085000595078,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_355,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_356,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,43,0,43,0,-1,1,null,8,-1,Hit,0.41782910004258156,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_357,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_358,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,44,0,44,0,-1,3,null,8,-1,Correct Rejection,0.4495113999582827,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_359,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_360,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,0,0,0,0,-1,3,null,6,-1,Correct Rejection,0.5174439999973401,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_361,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_362,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,1,0,1,0,-1,3,null,6,-1,Correct Rejection,0.4849656999576837,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_363,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_364,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,2,0,2,0,-1,3,null,6,-1,Correct Rejection,0.3491713999537751,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_365,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_366,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,3,0,3,0,-1,3,null,6,-1,Correct Rejection,0.6184407999971882,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_367,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_368,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,4,0,4,0,-1,3,null,6,-1,Correct Rejection,0.4841016000136733,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_369,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_370,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,5,0,5,0,-1,2,null,6,-1,False Alarm,0.46729319996666163,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_371,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_372,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,6,0,6,0,-1,1,null,6,-1,Hit,0.4840438000392169,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_373,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_374,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,7,0,7,0,0.680633999989368,5,Yes,6,-1,False Alarm,0.5182702000020072,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_375,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_376,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,8,0,8,0,-1,1,null,6,-1,Hit,0.4507346999598667,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_377,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_378,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,9,0,9,0,-1,3,null,6,-1,Correct Rejection,0.5007661000126973,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_379,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_380,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,10,0,10,0,-1,1,null,6,-1,Hit,0.7182144999969751,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_381,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_382,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,11,0,11,0,-1,3,null,6,-1,Correct Rejection,0.3817654999438673,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_383,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_384,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,12,0,12,0,-1,1,null,6,-1,Hit,0.4361777000594884,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_385,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_386,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,13,0,13,0,-1,3,null,6,-1,Correct Rejection,0.3674588999710977,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_387,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_388,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,14,0,14,0,-1,3,null,6,-1,Correct Rejection,0.6007932999636978,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_389,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_390,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,15,0,15,0,-1,2,null,6,-1,False Alarm,0.4342959000496194,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_391,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_392,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,16,0,16,0,0.6838734999764711,8,No,6,-1,Correct Rejection,0.6324189000297338,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_393,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_394,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,17,0,17,0,-1,1,null,6,-1,Hit,0.38389139994978905,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_395,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_396,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,18,0,18,0,-1,3,null,6,-1,Correct Rejection,0.4656870000762865,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_397,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_398,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,19,0,19,0,0.45043989992700517,8,No,6,-1,Correct Rejection,0.5982425000984222,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_399,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_400,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,20,0,20,0,-1,3,null,6,-1,Correct Rejection,0.4999106000177562,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_401,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_402,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,21,0,21,0,-1,3,null,6,-1,Correct Rejection,0.5006092000985518,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_403,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_404,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,22,0,22,0,0.6680744000477716,8,No,6,-1,Correct Rejection,0.4666461000451818,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_405,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_406,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,23,0,23,0,-1,1,null,6,-1,Hit,0.35094870009925216,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_407,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_408,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,24,0,24,0,-1,1,null,6,-1,Hit,0.434140200028196,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_409,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_410,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,25,0,25,0,0.4200367999728769,1,No,6,-1,Hit,0.3499003999168053,True,False,1,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_411,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_412,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,26,0,26,0,0.20099230005871505,6,No,6,-1,Miss,0.4352214999962598,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_413,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_414,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,27,0,27,0,-1,3,null,6,-1,Correct Rejection,0.4341714000329375,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_415,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_416,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,28,0,28,0,-1,1,null,6,-1,Hit,0.4836629000492394,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_417,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_418,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,29,0,29,0,-1,3,null,6,-1,Correct Rejection,0.4342291000066325,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_419,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_420,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,30,0,30,0,-1,3,null,6,-1,Correct Rejection,0.48126070003490895,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_421,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_422,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,31,0,31,0,-1,3,null,6,-1,Correct Rejection,0.4345669000176713,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_423,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_424,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,32,0,32,0,-1,1,null,6,-1,Hit,0.43512360006570816,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_425,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_426,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,33,0,33,0,-1,3,null,6,-1,Correct Rejection,0.4676575999474153,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_427,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_428,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,34,0,34,0,-1,1,null,6,-1,Hit,0.46760340000037104,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_429,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_430,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,35,0,35,0,0.33400569995865226,8,No,6,-1,Correct Rejection,0.6158661999506876,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_431,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_432,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,36,0,36,0,-1,1,null,6,-1,Hit,0.4185155000304803,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_433,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_434,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,37,0,37,0,0.4339349999791011,8,No,6,-1,Correct Rejection,0.8348106000339612,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_435,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_436,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,38,0,38,0,-1,2,null,6,-1,False Alarm,0.25082950002979487,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_437,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_438,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,39,0,39,0,-1,3,null,6,-1,Correct Rejection,0.5316434999695048,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_439,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_440,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,40,0,40,0,-1,1,null,6,-1,Hit,0.4829501999774948,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_441,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_442,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,41,0,41,0,-1,3,null,6,-1,Correct Rejection,0.5498423000099137,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_443,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_444,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,42,0,42,0,-1,1,null,6,-1,Hit,0.38438719999976456,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_445,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_446,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,43,0,43,0,0.650956799974665,4,Yes,6,-1,Miss,0.5677733999909833,True,False,2,1,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_447,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_448,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,44,0,44,0,-1,1,null,6,-1,Hit,0.43431459995917976,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_449,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_450,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,0,0,0,0,-1,0,null,11,-1,No Answer,-1,False,True,0,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_451,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_452,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,1,0,1,0,0.38375370006542653,6,No,11,-1,Miss,0.38398550008423626,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_453,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_454,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,2,0,2,0,-1,1,null,11,-1,Hit,0.5173238000134006,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_455,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_456,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,3,0,3,0,-1,1,null,11,-1,Hit,0.3689882999751717,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_457,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_458,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,4,0,4,0,-1,1,null,11,-1,Hit,0.43370900000445545,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_459,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_460,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,5,0,5,0,-1,3,null,11,-1,Correct Rejection,0.4814055999740958,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_461,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_462,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,6,0,6,0,0.6008198999334127,5,Yes,11,-1,False Alarm,0.38468949997331947,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_463,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_464,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,7,0,7,0,0.3171541999327019,5,Yes,11,-1,False Alarm,0.41742700000759214,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_465,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_466,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,8,0,8,0,0.3508640000363812,5,Yes,11,-1,False Alarm,0.4303977999370545,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_467,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_468,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,9,0,9,0,-1,1,null,11,-1,Hit,0.38343039993196726,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_469,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_470,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,10,0,10,0,-1,1,null,11,-1,Hit,0.3671594000188634,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_471,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_472,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,11,0,11,0,-1,1,null,11,-1,Hit,0.33646799996495247,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_473,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_474,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,12,0,12,0,-1,1,null,11,-1,Hit,0.35137010004837066,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_475,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_476,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,13,0,13,0,0.16742029995657504,5,Yes,11,-1,False Alarm,0.33421789994463325,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_477,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_478,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,14,0,14,0,-1,1,null,11,-1,Hit,0.40052260004449636,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_479,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_480,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
2IFCnew,15,0,15,0,-1,3,null,11,-1,Correct Rejection,0.5674879000289366,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_481,stimulus2AFCnew_2IFCnew_2020_Mar_26_1838_482,False,2,2AFCnew,2020_Mar_26_1838,2IFCnew,
