Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,9.0,-1,Correct Rejection,0,0,0.4005317999981344,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_1,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,1,0,1,0,9.0,-1,Hit,1,1,0.48346500005573034,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_2,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,2,0,2,0,9.0,-1,Hit,1,1,0.4162510000169277,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_3,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,3,0,3,0,9.0,-1,Hit,1,1,0.3510738000040874,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_4,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,4,0,4,0,9.0,-1,Hit,1,1,0.3673818999668583,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_5,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,5,0,5,0,9.0,-1,Hit,1,1,0.3505292000481859,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_6,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,6,0,6,0,9.0,-1,Correct Rejection,0,0,0.3506073000608012,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_7,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,7,0,7,0,9.0,-1,Hit,1,1,0.400882099987939,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_8,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,8,0,8,0,9.0,-1,Correct Rejection,0,0,0.43512709997594357,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_9,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
Yes-No Task,9,0,9,0,9.0,-1,Correct Rejection,0,0,0.41798010002821684,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1258_10,-1,False,18,TestYesNo,2020_Mar_09_1258,Yes-No Task,
