Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,11.0,-1,Correct Rejection,0,0,0.4342460000189021,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_1,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,1,0,1,0,11.0,-1,Hit,1,1,0.4009975000517443,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_2,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,2,0,2,0,11.0,-1,Hit,1,1,0.46732330007944256,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_3,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,3,0,3,0,11.0,-1,Correct Rejection,0,0,0.417191999964416,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_4,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,4,0,4,0,11.0,-1,Hit,1,1,0.43358890002127737,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_5,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,5,0,5,0,11.0,-1,Hit,1,1,0.43387730000540614,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_6,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,6,0,6,0,11.0,-1,Hit,1,1,0.4006453000474721,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_7,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,7,0,7,0,11.0,-1,False Alarm,1,0,0.41844709997531027,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_8,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,8,0,8,0,11.0,-1,Hit,1,1,0.41707640001550317,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_9,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,9,0,9,0,11.0,-1,Correct Rejection,0,0,0.5507595000090078,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_10,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,10,0,10,0,11.0,-1,Correct Rejection,0,0,0.4497849000617862,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_11,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,11,0,11,0,11.0,-1,False Alarm,1,0,0.484273900045082,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_12,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,12,0,12,0,11.0,-1,Correct Rejection,0,0,0.4503527000779286,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_13,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,13,0,13,0,11.0,-1,Correct Rejection,0,0,0.4838675999781117,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_14,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,14,0,14,0,11.0,-1,Correct Rejection,0,0,0.4838037999579683,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_15,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,15,0,15,0,11.0,-1,Correct Rejection,0,0,0.4338556999573484,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_16,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,16,0,16,0,11.0,-1,Hit,1,1,0.4006150000495836,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_17,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,17,0,17,0,11.0,-1,Correct Rejection,0,0,0.4842977999942377,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_18,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,18,0,18,0,11.0,-1,Correct Rejection,0,0,0.40049229993019253,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_19,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,19,0,19,0,11.0,-1,Hit,1,1,0.46703239995986223,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_20,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,20,0,20,0,11.0,-1,Hit,1,1,0.43402549996972084,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_21,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,21,0,21,0,11.0,-1,Correct Rejection,0,0,0.40035120001994073,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_22,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,22,0,22,0,11.0,-1,Hit,1,1,0.4342255999799818,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_23,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,23,0,23,0,11.0,-1,Hit,1,1,0.4843243000796065,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_24,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,24,0,24,0,11.0,-1,Hit,1,1,0.4842265999177471,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_25,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,25,0,25,0,11.0,-1,Correct Rejection,0,0,0.46725200000219047,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_26,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,26,0,26,0,11.0,-1,Miss,0,1,0.5339879000093788,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_27,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,27,0,27,0,11.0,-1,Hit,1,1,0.5837269999319687,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_28,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,28,0,28,0,11.0,-1,Correct Rejection,0,0,0.533625999931246,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_29,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,29,0,29,0,11.0,-1,Hit,1,1,0.4674254000419751,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_30,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,30,0,30,0,11.0,-1,Correct Rejection,0,0,0.4839331000111997,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_31,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,31,0,31,0,11.0,-1,Correct Rejection,0,0,0.4171766999643296,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_32,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,32,0,32,0,11.0,-1,Hit,1,1,0.4841737999813631,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_33,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,33,0,33,0,11.0,-1,Hit,1,1,0.4008003000635654,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_34,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,34,0,34,0,11.0,-1,Hit,1,1,0.5672186999581754,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_35,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,35,0,35,0,11.0,-1,Hit,1,1,0.41717379994224757,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_36,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,36,0,36,0,11.0,-1,Hit,1,1,0.3836834999965504,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_37,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,37,0,37,0,11.0,-1,Hit,1,1,0.43422389996703714,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_38,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,38,0,38,0,11.0,-1,Hit,1,1,0.3838543000165373,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_39,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
Yes-No Task,39,0,39,0,11.0,-1,Correct Rejection,0,0,0.43346410000231117,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1254_40,-1,False,16,TestYesNo,2020_Mar_09_1254,Yes-No Task,
