Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,12.0,-1,Hit,1,1,0.5842131999088451,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_1,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,1,0,1,0,12.0,-1,Correct Rejection,0,0,0.5179294999688864,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_2,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,2,0,2,0,12.0,-1,Hit,1,1,0.4517323999898508,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_3,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,3,0,3,0,12.0,-1,Correct Rejection,0,0,0.4009845999535173,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_4,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,4,0,4,0,12.0,-1,Correct Rejection,0,0,0.38402170001063496,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_5,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,5,0,5,0,12.0,-1,Hit,1,1,0.43418819992803037,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_6,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,6,0,6,0,12.0,-1,Hit,1,1,0.3837054999312386,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_7,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,7,0,7,0,12.0,-1,Correct Rejection,0,0,0.4503787999274209,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_8,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,8,0,8,0,12.0,-1,Correct Rejection,0,0,0.4182239000219852,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_9,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,9,0,9,0,12.0,-1,Correct Rejection,0,0,0.434131900081411,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_10,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,10,0,10,0,12.0,-1,Miss,0,1,0.433183699962683,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_11,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,11,0,11,0,12.0,-1,Correct Rejection,0,0,0.5171188999665901,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_12,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,12,0,12,0,12.0,-1,Hit,1,1,0.3836139999330044,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_13,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
Yes-No Task,13,0,13,0,12.0,-1,Correct Rejection,0,0,0.48314970009960234,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1252_14,-1,False,15,TestYesNo,2020_Mar_09_1252,Yes-No Task,
