Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,8.0,-1,Correct Rejection,0,0,0.38325199999962933,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_1,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,1,0,1,0,8.0,-1,Correct Rejection,0,0,0.35042870001052506,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_2,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,2,0,2,0,8.0,-1,Correct Rejection,0,0,0.30039920000126585,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_3,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,3,0,3,0,8.0,-1,Hit,1,1,0.41720389999682084,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_4,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,4,0,4,0,8.0,-1,Miss,0,1,0.3839458000147715,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_5,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,5,0,5,0,8.0,-1,Correct Rejection,0,0,0.41740229999413714,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_6,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,6,0,6,0,8.0,-1,Hit,1,1,0.5341260000132024,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_7,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,7,0,7,0,8.0,-1,Correct Rejection,0,0,0.38447019999148324,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_8,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,8,0,8,0,8.0,-1,Hit,1,1,0.6009930000000168,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_9,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,9,0,9,0,8.0,-1,Correct Rejection,0,0,0.4841293999925256,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_10,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,10,0,10,0,8.0,-1,Hit,1,1,0.35107289999723434,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_11,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,11,0,11,0,8.0,-1,Hit,1,1,0.36705980001715943,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_12,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,12,0,12,0,8.0,-1,Correct Rejection,0,0,0.4832178000069689,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_13,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,13,0,13,0,8.0,-1,Correct Rejection,0,0,0.5839448000187986,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_14,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,14,0,14,0,8.0,-1,Correct Rejection,0,0,0.41736130000208504,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_15,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,15,0,15,0,8.0,-1,Hit,1,1,0.35089390000212006,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_16,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,16,0,16,0,8.0,-1,Miss,0,1,0.36827160001848824,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_17,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,17,0,17,0,8.0,-1,Hit,1,1,0.16834360000211746,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_18,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,18,0,18,0,8.0,-1,Correct Rejection,0,0,0.3690313999832142,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_19,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
Yes-No Task,19,0,19,0,8.0,-1,Correct Rejection,0,0,0.45042859998648055,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2015_20,-1,False,14,TestYesNo,2020_Mar_05_2015,Yes-No Task,
