Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,13.0,-1,Hit,1,1,0.5020744999637827,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_1,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,1,0,1,0,13.0,-1,Hit,1,1,0.3674212000332773,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_2,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,2,0,2,0,13.0,-1,False Alarm,1,0,0.3827303999569267,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_3,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,3,0,3,0,13.0,-1,Correct Rejection,0,0,0.4358483999967575,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_4,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,4,0,4,0,13.0,-1,Correct Rejection,0,0,0.3662581000244245,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_5,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,5,0,5,0,13.0,-1,Correct Rejection,0,0,0.4337670999811962,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_6,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,6,0,6,0,13.0,-1,Hit,1,1,0.3837648000335321,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_7,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,7,0,7,0,13.0,-1,Correct Rejection,0,0,0.4168624000158161,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_8,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,8,0,8,0,13.0,-1,Correct Rejection,0,0,0.36679570004343987,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_9,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,9,0,9,0,13.0,-1,Hit,1,1,0.40009410004131496,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_10,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
Yes-No Task,10,0,10,0,13.0,-1,Correct Rejection,0,0,0.43385090003721416,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1255_11,-1,False,17,TestYesNo,2020_Mar_09_1255,Yes-No Task,
