Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,9.0,-1,Correct Rejection,0,0,0.43377650002366863,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_1,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,1,0,1,0,9.0,-1,Hit,1,1,0.38394709999556653,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_2,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,2,0,2,0,9.0,-1,Hit,1,1,0.3339887999754865,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_3,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,3,0,3,0,9.0,-1,Hit,1,1,0.35096769998199306,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_4,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,4,0,4,0,9.0,-1,Correct Rejection,0,0,0.3173127000045497,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_5,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,5,0,5,0,9.0,-1,Correct Rejection,0,0,0.4004469999927096,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_6,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,6,0,6,0,9.0,-1,Correct Rejection,0,0,0.35040259998640977,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_7,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,7,0,7,0,9.0,-1,Correct Rejection,0,0,0.3335310000111349,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_8,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,8,0,8,0,9.0,-1,Hit,1,1,0.40050350001547486,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_9,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,9,0,9,0,9.0,-1,Hit,1,1,0.3170813999895472,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_10,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,10,0,10,0,9.0,-1,Hit,1,1,0.3667503999895416,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_11,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,11,0,11,0,9.0,-1,Correct Rejection,0,0,0.38395210000453517,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_12,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,12,0,12,0,9.0,-1,Hit,1,1,0.3339616000012029,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_13,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,13,0,13,0,9.0,-1,False Alarm,1,0,0.3844416000065394,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_14,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,14,0,14,0,9.0,-1,Miss,0,1,0.3838267000101041,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_15,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,15,0,15,0,9.0,-1,Correct Rejection,0,0,0.41715289998683147,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_16,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,16,0,16,0,9.0,-1,Hit,1,1,0.4009823999949731,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_17,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,17,0,17,0,9.0,-1,Correct Rejection,0,0,0.4006498999951873,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_18,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,18,0,18,0,9.0,-1,Hit,1,1,0.7507569000008516,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_19,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,19,0,19,0,9.0,-1,Correct Rejection,0,0,0.6008748000022024,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_20,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,20,0,20,0,9.0,-1,Correct Rejection,0,0,0.31716510001569986,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_21,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,21,0,21,0,9.0,-1,Correct Rejection,0,0,0.40045269997790456,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_22,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,22,0,22,0,9.0,-1,Correct Rejection,0,0,0.4006375999888405,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_23,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,23,0,23,0,9.0,-1,Hit,1,1,0.5674710999883246,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_24,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,24,0,24,0,9.0,-1,Correct Rejection,0,0,0.38466420001350343,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_25,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,25,0,25,0,9.0,-1,Hit,1,1,0.38407339999685064,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_26,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,26,0,26,0,9.0,-1,Correct Rejection,0,0,0.3343256000080146,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_27,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,27,0,27,0,9.0,-1,Hit,1,1,0.4173142000217922,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_28,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,28,0,28,0,9.0,-1,Correct Rejection,0,0,0.3674610999878496,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_29,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,29,0,29,0,9.0,-1,Hit,1,1,0.5495178000128362,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_30,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,30,0,30,0,9.0,-1,Correct Rejection,0,0,0.38405220001004636,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_31,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,31,0,31,0,9.0,-1,Correct Rejection,0,0,0.3244750000012573,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_32,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,32,0,32,0,9.0,-1,Correct Rejection,0,0,0.3502703999984078,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_33,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,33,0,33,0,9.0,-1,Correct Rejection,0,0,0.33373610000126064,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_34,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,34,0,34,0,9.0,-1,Hit,1,1,0.3677077000029385,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_35,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,35,0,35,0,9.0,-1,Hit,1,1,0.3338641000154894,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_36,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,36,0,36,0,9.0,-1,Hit,1,1,0.4501985999813769,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_37,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,37,0,37,0,9.0,-1,Correct Rejection,0,0,0.383979400008684,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_38,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,38,0,38,0,9.0,-1,Hit,1,1,0.4505803000065498,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_39,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
Yes-No Task,39,0,39,0,9.0,-1,Correct Rejection,0,0,0.3838693000143394,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2001_40,-1,False,6,TestYesNo,2020_Mar_05_2001,Yes-No Task,
