Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,11.0,-1,Miss,0,1,0.3171601000067312,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_1,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,1,0,1,0,11.0,-1,Hit,1,1,0.3170010000176262,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_2,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,2,0,2,0,11.0,-1,Correct Rejection,0,0,0.40106720000039786,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_3,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,3,0,3,0,11.0,-1,False Alarm,1,0,0.3503875999886077,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_4,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,4,0,4,0,11.0,-1,Correct Rejection,0,0,0.45074460000614636,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_5,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,5,0,5,0,11.0,-1,False Alarm,1,0,0.53378449997399,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_6,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,6,0,6,0,11.0,-1,Hit,1,1,0.4010677999758627,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_7,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,7,0,7,0,11.0,-1,Hit,1,1,0.4178132999804802,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_8,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,8,0,8,0,11.0,-1,Hit,1,1,0.35050719999708235,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_9,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,9,0,9,0,11.0,-1,Hit,1,1,0.33400120001169853,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_10,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,10,0,10,0,11.0,-1,False Alarm,1,0,0.41724619999877177,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_11,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,11,0,11,0,11.0,-1,False Alarm,1,0,0.33416999998735264,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_12,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,12,0,12,0,11.0,-1,Correct Rejection,0,0,0.41762089999974705,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_13,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,13,0,13,0,11.0,-1,Hit,1,1,0.36818879999918863,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_14,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,14,0,14,0,11.0,-1,Correct Rejection,0,0,0.7008021999790799,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_15,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,15,0,15,0,11.0,-1,Hit,1,1,0.6344274000148289,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_16,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,16,0,16,0,11.0,-1,Hit,1,1,0.4003515999938827,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_17,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,17,0,17,0,11.0,-1,Hit,1,1,0.4171447000117041,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_18,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,18,0,18,0,11.0,-1,Hit,1,1,0.4506149000080768,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_19,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
Yes-No Task,19,0,19,0,11.0,-1,Correct Rejection,0,0,0.3675634000101127,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1958_20,-1,False,5,TestYesNo,2020_Mar_05_1958,Yes-No Task,
