Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,5.0,-1,Miss,0,1,0.38390099999378435,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_1,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,1,0,1,0,5.0,-1,Correct Rejection,0,0,0.3339141999895219,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_2,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,2,0,2,0,5.0,-1,Miss,0,1,0.43378749999101274,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_3,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,3,0,3,0,5.0,-1,Correct Rejection,0,0,0.46686580000096,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_4,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,4,0,4,0,5.0,-1,Miss,0,1,0.4170029000088107,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_5,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,5,0,5,0,5.0,-1,Hit,1,1,0.5177549000072759,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_6,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,6,0,6,0,5.0,-1,Hit,1,1,0.43418019998352975,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_7,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,7,0,7,0,5.0,-1,Hit,1,1,0.4008048000105191,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_8,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,8,0,8,0,5.0,-1,Miss,0,1,0.5007721000001766,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_9,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,9,0,9,0,5.0,-1,Hit,1,1,0.0840578000061214,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_10,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,10,0,10,0,5.0,-1,Correct Rejection,0,0,0.4671516999951564,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_11,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,11,0,11,0,5.0,-1,Hit,1,1,0.40060759999323636,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_12,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,12,0,12,0,5.0,-1,Hit,1,1,0.40069019998190925,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_13,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,13,0,13,0,5.0,-1,Correct Rejection,0,0,0.38407480000751093,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_14,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,14,0,14,0,5.0,-1,Correct Rejection,0,0,0.43381969997426495,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_15,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,15,0,15,0,5.0,-1,False Alarm,1,0,0.40057970001362264,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_16,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,16,0,16,0,5.0,-1,Miss,0,1,0.36727990000508726,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_17,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,17,0,17,0,5.0,-1,Correct Rejection,0,0,0.5675014999869745,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_18,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,18,0,18,0,5.0,-1,Miss,0,1,0.41719099998590536,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_19,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,19,0,19,0,5.0,-1,False Alarm,1,0,0.40072500001406297,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_20,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,20,0,20,0,5.0,-1,False Alarm,1,0,0.5504993999784347,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_21,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,21,0,21,0,5.0,-1,Correct Rejection,0,0,0.35048269998515025,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_22,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,22,0,22,0,5.0,-1,Hit,1,1,0.5005843999970239,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_23,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,23,0,23,0,5.0,-1,Correct Rejection,0,0,0.4671317000174895,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_24,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,24,0,24,0,5.0,-1,Correct Rejection,0,0,0.5349973999836948,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_25,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,25,0,25,0,5.0,-1,Correct Rejection,0,0,0.4338607999961823,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_26,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,26,0,26,0,5.0,-1,Hit,1,1,0.5172586999833584,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_27,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,27,0,27,0,5.0,-1,Hit,1,1,0.5670497000101022,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_28,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,28,0,28,0,5.0,-1,Hit,1,1,0.5509000000020023,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_29,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,29,0,29,0,5.0,-1,Correct Rejection,0,0,0.48411320001468994,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_30,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,30,0,30,0,5.0,-1,Miss,0,1,0.584419099992374,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_31,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,31,0,31,0,5.0,-1,Hit,1,1,0.267399199976353,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_32,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,32,0,32,0,5.0,-1,Miss,0,1,0.3841268999967724,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_33,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,33,0,33,0,5.0,-1,False Alarm,1,0,0.08293279999634251,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_34,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,34,0,34,0,5.0,-1,Miss,0,1,0.5506454999849666,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_35,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,35,0,35,0,5.0,-1,Correct Rejection,0,0,0.550516899995273,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_36,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,36,0,36,0,5.0,-1,Miss,0,1,0.5008211999956984,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_37,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,37,0,37,0,5.0,-1,Hit,1,1,0.45030660001793876,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_38,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,38,0,38,0,5.0,-1,Hit,1,1,0.4846417999942787,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_39,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
Yes-No Task,39,0,39,0,5.0,-1,Hit,1,1,0.6506989999907091,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_2013_40,-1,False,13,TestYesNo,2020_Mar_05_2013,Yes-No Task,
