Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,10.0,-1,Hit,1,1,0.4506002999842167,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_1,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,1,0,1,0,10.0,-1,Hit,1,1,0.4009749999968335,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_2,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,2,0,2,0,10.0,-1,Correct Rejection,0,0,0.3499424000037834,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_3,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,3,0,3,0,10.0,-1,Hit,1,1,0.3506908999988809,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_4,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,4,0,4,0,10.0,-1,Hit,1,1,0.4008727999171242,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_5,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,5,0,5,0,10.0,-1,Correct Rejection,0,0,0.3835151999955997,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_6,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,6,0,6,0,10.0,-1,False Alarm,1,0,0.3684050999581814,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_7,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,7,0,7,0,10.0,-1,Hit,1,1,0.4003814000170678,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_8,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,8,0,8,0,10.0,-1,Hit,1,1,0.3843825999647379,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_9,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,9,0,9,0,10.0,-1,Hit,1,1,0.4003973000217229,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_10,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,10,0,10,0,10.0,-1,Hit,1,1,0.36751489993184805,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_11,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,11,0,11,0,10.0,-1,Correct Rejection,0,0,0.4508018000051379,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_12,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,12,0,12,0,10.0,-1,Hit,1,1,0.43548970005940646,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_13,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,13,0,13,0,10.0,-1,Correct Rejection,0,0,0.36790149996522814,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_14,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,14,0,14,0,10.0,-1,Correct Rejection,0,0,0.43473310000263155,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_15,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,15,0,15,0,10.0,-1,Correct Rejection,0,0,0.3682628000387922,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_16,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,16,0,16,0,10.0,-1,Hit,1,1,0.43409059999976307,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_17,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,17,0,17,0,10.0,-1,Correct Rejection,0,0,0.4170450000092387,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_18,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,18,0,18,0,10.0,-1,Correct Rejection,0,0,0.38423610001336783,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_19,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,19,0,19,0,10.0,-1,Correct Rejection,0,0,0.86716849997174,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_20,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,20,0,20,0,10.0,-1,Correct Rejection,0,0,0.36708070000167936,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_21,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,21,0,21,0,10.0,-1,Hit,1,1,0.41662429994903505,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_22,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,22,0,22,0,10.0,-1,Correct Rejection,0,0,0.4008871999103576,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_23,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
Yes-No Task,23,0,23,0,10.0,-1,Hit,1,1,0.4342111999867484,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_09_1304_24,-1,False,21,TestYesNo,2020_Mar_09_1304,Yes-No Task,
