Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,2.0,-1,Miss,0,1,0.5006355000077747,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_1,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,1,0,1,0,2.0,-1,Hit,1,1,0.3671346000046469,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_2,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,2,0,2,0,2.0,-1,Miss,0,1,0.43541360000381246,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_3,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,3,0,3,0,2.0,-1,Hit,1,1,0.38319749999209307,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_4,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,4,0,4,0,2.0,-1,Hit,1,1,0.4343659000005573,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_5,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,5,0,5,0,2.0,-1,Hit,1,1,0.4005149000149686,True,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_6,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,6,0,6,0,2.0,-1,Correct Rejection,0,0,0.516654600010952,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_7,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,7,0,7,0,2.0,-1,False Alarm,1,0,0.35034959999029525,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_8,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,8,0,8,0,2.0,-1,False Alarm,1,0,0.7172540000174195,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_9,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,9,0,9,0,2.0,-1,False Alarm,1,0,0.45047989999875426,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_10,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,10,0,10,0,2.0,-1,Correct Rejection,0,0,0.41756460000760853,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_11,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
Yes-No Task,11,0,11,0,2.0,-1,Correct Rejection,0,0,0.26845530001446605,False,-1,stimulus_TestYesNo_Yes-No Task_2020_Mar_05_1956_12,-1,False,4,TestYesNo,2020_Mar_05_1956,Yes-No Task,
