Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,25,0,25,0,7.0,-1,Correct Rejection,0,0,0.4845348999997441,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_26,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,26,0,26,0,7.0,-1,Hit,1,1,0.549172400000316,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_27,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,27,0,27,0,7.0,-1,Hit,1,1,0.3675561000000016,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_28,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,28,0,28,0,7.0,-1,Hit,1,1,0.4166171000006216,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_29,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,29,0,29,0,7.0,-1,Correct Rejection,0,0,0.4669855000001917,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_30,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,30,0,30,0,7.0,-1,Correct Rejection,0,0,0.5341483000001972,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_31,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,31,0,31,0,7.0,-1,False Alarm,1,0,0.467779800000244,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_32,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,32,0,32,0,7.0,-1,Hit,1,1,0.4537742000002254,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_33,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,33,0,33,0,7.0,-1,Hit,1,1,0.6508482999997796,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_34,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,34,0,34,0,7.0,-1,Hit,1,1,0.5534663999997065,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_35,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,35,0,35,0,7.0,-1,Hit,1,1,0.7348431000000346,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_36,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,36,0,36,0,7.0,-1,Hit,1,1,0.4698268000001917,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_37,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,37,0,37,0,7.0,-1,Hit,1,1,0.45223929999974644,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_38,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,38,0,38,0,7.0,-1,Hit,1,1,0.382727000000159,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_39,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
Yes-No Task,39,0,39,0,7.0,-1,Correct Rejection,0,0,0.5021600999998554,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1144_40,-1,False,8,MaxB,2020_Feb_17_1144,Yes-No Task,
