Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,8.0,-1,No Answer,2,2,-1,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_1,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,1,0,1,0,8.0,-1,Miss,0,1,0.335146899999927,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_2,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,2,0,2,0,8.0,-1,False Alarm,1,0,0.4020584999998391,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_3,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,3,0,3,0,8.0,-1,False Alarm,1,0,0.21815570000035223,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_4,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,4,0,4,0,8.0,-1,Hit,1,1,0.5355651999998372,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_5,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,5,0,5,0,8.0,-1,False Alarm,1,0,0.3849317999993218,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_6,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,6,0,6,0,8.0,-1,Correct Rejection,0,0,0.33716939999976603,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_7,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,7,0,7,0,8.0,-1,False Alarm,1,0,0.37150840000049357,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_8,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,8,0,8,0,8.0,-1,Correct Rejection,0,0,0.45039969999925233,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_9,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,9,0,9,0,8.0,-1,Hit,1,1,0.5007120999998733,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_10,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,10,0,10,0,8.0,-1,Hit,1,1,0.45232129999931203,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_11,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,11,0,11,0,8.0,-1,Correct Rejection,0,0,0.4008254999998826,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_12,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,12,0,12,0,8.0,-1,Correct Rejection,0,0,0.5503159999998388,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_13,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,13,0,13,0,8.0,-1,Hit,1,1,0.41755730000022595,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_14,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,14,0,14,0,8.0,-1,Correct Rejection,0,0,0.618148999999903,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_15,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,15,0,15,0,8.0,-1,Correct Rejection,0,0,0.516327000000274,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_16,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,16,0,16,0,8.0,-1,Correct Rejection,0,0,0.41870249999919906,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_17,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,17,0,17,0,8.0,-1,Hit,1,1,0.38474320000023,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_18,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,18,0,18,0,8.0,-1,Hit,1,1,0.4012033999997584,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_19,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,19,0,19,0,8.0,-1,Hit,1,1,0.4869201999999859,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_20,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,20,0,20,0,8.0,-1,Correct Rejection,0,0,0.43205089999992197,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_21,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,21,0,21,0,8.0,-1,Hit,1,1,0.4177378000003955,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_22,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,22,0,22,0,8.0,-1,Hit,1,1,0.4003692000005685,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_23,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,23,0,23,0,8.0,-1,Hit,1,1,0.38182940000024246,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_24,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,24,0,24,0,8.0,-1,Correct Rejection,0,0,0.5006443000002037,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_25,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,25,0,25,0,8.0,-1,Correct Rejection,0,0,0.4036003000001074,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_26,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,26,0,26,0,8.0,-1,False Alarm,1,0,0.3525936999994883,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_27,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,27,0,27,0,8.0,-1,Miss,0,1,0.6001986999999644,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_28,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,28,0,28,0,8.0,-1,False Alarm,1,0,0.3372969000001831,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_29,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,29,0,29,0,8.0,-1,Hit,1,1,0.49969609999971,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_30,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,30,0,30,0,8.0,-1,Hit,1,1,0.5022498999996969,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_31,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,31,0,31,0,8.0,-1,Correct Rejection,0,0,0.6354258000001209,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_32,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,32,0,32,0,8.0,-1,Miss,0,1,0.6201184000001376,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_33,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,33,0,33,0,8.0,-1,Hit,1,1,0.3686888000002,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_34,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,34,0,34,0,8.0,-1,Hit,1,1,0.5165520999998989,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_35,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,35,0,35,0,8.0,-1,False Alarm,1,0,0.35173809999923833,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_36,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,36,0,36,0,8.0,-1,Hit,1,1,0.21980619999976625,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_37,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,37,0,37,0,8.0,-1,Hit,1,1,0.3671652000002723,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_38,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,38,0,38,0,8.0,-1,Correct Rejection,0,0,0.4679621999994197,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_39,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
Yes-No Task,39,0,39,0,8.0,-1,Correct Rejection,0,0,0.6022504999991725,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1147_40,-1,False,9,MaxB,2020_Feb_17_1147,Yes-No Task,
