Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,2.0,-1,False Alarm,1,0,0.46864690000074916,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_1,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,1,0,1,0,2.0,-1,Miss,0,1,0.5983521000007386,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_2,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,2,0,2,0,2.0,-1,Correct Rejection,0,0,0.637041599999975,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_3,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,3,0,3,0,2.0,-1,Hit,1,1,0.568114699999569,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_4,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,4,0,4,0,2.0,-1,Hit,1,1,0.5525673000001916,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_5,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,5,0,5,0,2.0,-1,Correct Rejection,0,0,0.4842014999994717,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_6,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,6,0,6,0,2.0,-1,Miss,0,1,0.4497274000004836,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_7,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,7,0,7,0,2.0,-1,False Alarm,1,0,0.552099300000009,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_8,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,8,0,8,0,2.0,-1,Correct Rejection,0,0,0.6176774000005025,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_9,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,9,0,9,0,2.0,-1,Correct Rejection,0,0,0.536624600000323,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_10,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,10,0,10,0,2.0,-1,Miss,0,1,0.5351417000001675,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_11,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,11,0,11,0,2.0,-1,Miss,0,1,0.6680380999996487,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_12,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,12,0,12,0,2.0,-1,Hit,1,1,0.4184212000000116,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_13,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,13,0,13,0,2.0,-1,Hit,1,1,0.6039390000005369,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_14,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,14,0,14,0,2.0,-1,False Alarm,1,0,0.5018673000004128,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_15,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,15,0,15,0,2.0,-1,No Answer,2,2,-1,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_16,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,16,0,16,0,2.0,-1,Miss,0,1,0.41838599999937287,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_17,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,17,0,17,0,2.0,-1,False Alarm,1,0,0.6008207999993829,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_18,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,18,0,18,0,2.0,-1,Miss,0,1,0.6511887000006027,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_19,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,19,0,19,0,2.0,-1,Hit,1,1,0.4011265999997704,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_20,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,20,0,20,0,2.0,-1,Miss,0,1,0.5719361999999819,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_21,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,21,0,21,0,2.0,-1,Correct Rejection,0,0,0.5151989999994839,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_22,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,22,0,22,0,2.0,-1,False Alarm,1,0,0.6023568999999043,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_23,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,23,0,23,0,2.0,-1,Correct Rejection,0,0,0.6002597000006062,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_24,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,24,0,24,0,2.0,-1,False Alarm,1,0,0.6338709999999992,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_25,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,25,0,25,0,2.0,-1,Miss,0,1,0.41935130000001664,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_26,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,26,0,26,0,2.0,-1,No Answer,2,2,-1,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_27,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,27,0,27,0,2.0,-1,Hit,1,1,0.28549849999944854,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_28,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,28,0,28,0,2.0,-1,Correct Rejection,0,0,0.4495181999991473,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_29,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,29,0,29,0,2.0,-1,Correct Rejection,0,0,0.4534192000000985,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_30,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,30,0,30,0,2.0,-1,Hit,1,1,0.3855555000000095,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_31,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,31,0,31,0,2.0,-1,Correct Rejection,0,0,0.43375140000080137,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_32,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,32,0,32,0,2.0,-1,Hit,1,1,0.5535153000000719,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_33,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,33,0,33,0,2.0,-1,False Alarm,1,0,0.7166837000004307,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_34,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,34,0,34,0,2.0,-1,Miss,0,1,0.3702478000004703,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_35,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,35,0,35,0,2.0,-1,Hit,1,1,0.33466820000012376,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_36,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,36,0,36,0,2.0,-1,False Alarm,1,0,0.4676222999996753,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_37,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,37,0,37,0,2.0,-1,Correct Rejection,0,0,0.385034099999757,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_38,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
Yes-No Task,38,0,38,0,2.0,-1,Hit,1,1,0.4883006000000023,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1137_39,-1,False,3,MaxB,2020_Feb_17_1137,Yes-No Task,
