Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,4.0,-1,Hit,1,1,0.5187825000002704,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_1,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,1,0,1,0,4.0,-1,Hit,1,1,0.5513639999999214,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_2,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,2,0,2,0,4.0,-1,Miss,0,1,0.8671948999999586,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_3,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,3,0,3,0,4.0,-1,Correct Rejection,0,0,0.5336090999999215,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_4,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,4,0,4,0,4.0,-1,Correct Rejection,0,0,0.5348236999998335,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_5,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,5,0,5,0,4.0,-1,Miss,0,1,0.5718290000004345,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_6,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,6,0,6,0,4.0,-1,Miss,0,1,0.7344756000002235,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_7,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,7,0,7,0,4.0,-1,False Alarm,1,0,0.3845492999998896,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_8,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,8,0,8,0,4.0,-1,Hit,1,1,0.6523375999995551,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_9,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,9,0,9,0,4.0,-1,Miss,0,1,0.5208129000002373,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_10,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,10,0,10,0,4.0,-1,Correct Rejection,0,0,0.6212776000002123,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_11,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,11,0,11,0,4.0,-1,Correct Rejection,0,0,0.5013317000002644,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_12,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,12,0,12,0,4.0,-1,Correct Rejection,0,0,0.43420179999975517,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_13,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,13,0,13,0,4.0,-1,Correct Rejection,0,0,0.40163250000023254,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_14,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,14,0,14,0,4.0,-1,Miss,0,1,0.3840746999994735,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_15,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,15,0,15,0,4.0,-1,Correct Rejection,0,0,0.45361589999993157,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_16,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,16,0,16,0,4.0,-1,Correct Rejection,0,0,0.47073530000034225,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_17,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,17,0,17,0,4.0,-1,Miss,0,1,0.4224671000001763,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_18,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,18,0,18,0,4.0,-1,Hit,1,1,0.46947649999947316,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_19,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,19,0,19,0,4.0,-1,False Alarm,1,0,0.5354889000000185,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_20,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
Yes-No Task,20,0,20,0,4.0,-1,Miss,0,1,0.4501399999999194,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1140_21,-1,False,5,MaxB,2020_Feb_17_1140,Yes-No Task,
