Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,12.0,-1,Miss,0,1,0.2853640000002997,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_1,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,1,0,1,0,12.0,-1,Correct Rejection,0,0,0.451950399999987,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_2,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,2,0,2,0,12.0,-1,Hit,1,1,0.4325414000004457,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_3,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,3,0,3,0,12.0,-1,Hit,1,1,0.43551119999938237,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_4,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,4,0,4,0,12.0,-1,False Alarm,1,0,0.41600969999944937,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_5,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,5,0,5,0,12.0,-1,Correct Rejection,0,0,0.36844569999993837,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_6,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,6,0,6,0,12.0,-1,Hit,1,1,0.5509799000001294,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_7,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,7,0,7,0,12.0,-1,Hit,1,1,0.45240580000063346,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_8,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,8,0,8,0,12.0,-1,Correct Rejection,0,0,0.5012283000005482,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_9,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,9,0,9,0,12.0,-1,Correct Rejection,0,0,0.4378484999997454,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_10,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,10,0,10,0,12.0,-1,Correct Rejection,0,0,0.3700712999998359,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_11,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,11,0,11,0,12.0,-1,Correct Rejection,0,0,0.4014593000001696,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_12,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,12,0,12,0,12.0,-1,Hit,1,1,0.5343078999994759,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_13,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,13,0,13,0,12.0,-1,Hit,1,1,0.40072240000063175,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_14,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,14,0,14,0,12.0,-1,Hit,1,1,0.4390301000003092,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_15,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
Yes-No Task,15,0,15,0,12.0,-1,Hit,1,1,0.3882622999999512,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1205_16,-1,False,13,MaxB,2020_Feb_17_1205,Yes-No Task,
