Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,11.0,-1,Correct Rejection,0,0,0.40206899999975576,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_1,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,1,0,1,0,11.0,-1,Correct Rejection,0,0,0.3320998999997755,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_2,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,2,0,2,0,11.0,-1,Correct Rejection,0,0,0.33069350000005215,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_3,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,3,0,3,0,11.0,-1,Correct Rejection,0,0,0.4853914999994231,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_4,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,4,0,4,0,11.0,-1,Correct Rejection,0,0,0.33537109999997483,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_5,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,5,0,5,0,11.0,-1,Hit,1,1,0.40161189999980706,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_6,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,6,0,6,0,11.0,-1,Hit,1,1,0.31915730000037,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_7,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,7,0,7,0,11.0,-1,Correct Rejection,0,0,0.4991055000000415,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_8,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,8,0,8,0,11.0,-1,Hit,1,1,0.3839061999997284,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_9,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,9,0,9,0,11.0,-1,Hit,1,1,0.3502287000001161,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_10,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,10,0,10,0,11.0,-1,Correct Rejection,0,0,0.4020396999994773,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_11,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,11,0,11,0,11.0,-1,Hit,1,1,0.29996459999983927,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_12,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,12,0,12,0,11.0,-1,False Alarm,1,0,0.3690290999993522,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_13,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,13,0,13,0,11.0,-1,Hit,1,1,0.3346620000002076,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_14,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,14,0,14,0,11.0,-1,Correct Rejection,0,0,0.41722740000022895,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_15,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,15,0,15,0,11.0,-1,Correct Rejection,0,0,0.4674990000003163,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_16,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
Yes-No Task,16,0,16,0,11.0,-1,Correct Rejection,0,0,0.3654965000005177,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1152_17,-1,False,12,MaxB,2020_Feb_17_1152,Yes-No Task,
