Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,10.0,-1,Correct Rejection,0,0,0.233103000000483,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_1,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,1,0,1,0,10.0,-1,Hit,1,1,0.43581499999982043,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_2,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,2,0,2,0,10.0,-1,Correct Rejection,0,0,0.3513593999996374,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_3,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,3,0,3,0,10.0,-1,False Alarm,1,0,0.4854277999993428,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_4,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,4,0,4,0,10.0,-1,Hit,1,1,0.3670607000003656,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_5,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,5,0,5,0,10.0,-1,Hit,1,1,0.3014368000003742,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_6,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,6,0,6,0,10.0,-1,Correct Rejection,0,0,0.3673752999993667,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_7,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,7,0,7,0,10.0,-1,Correct Rejection,0,0,0.34986509999998816,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_8,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,8,0,8,0,10.0,-1,Miss,0,1,0.3340592000004108,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_9,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,9,0,9,0,10.0,-1,Hit,1,1,0.34968600000047445,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_10,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,10,0,10,0,10.0,-1,Hit,1,1,0.31891969999924186,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_11,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,11,0,11,0,10.0,-1,Correct Rejection,0,0,0.4177577000000383,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_12,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,12,0,12,0,10.0,-1,Hit,1,1,0.5192629000002853,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_13,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,13,0,13,0,10.0,-1,Correct Rejection,0,0,0.4510841999999684,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_14,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,14,0,14,0,10.0,-1,Correct Rejection,0,0,0.4524733999996897,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_15,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,15,0,15,0,10.0,-1,False Alarm,1,0,0.45181070000035106,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_16,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,16,0,16,0,10.0,-1,Hit,1,1,0.18267330000071524,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_17,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,17,0,17,0,10.0,-1,False Alarm,1,0,0.3339524999992136,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_18,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
Yes-No Task,18,0,18,0,10.0,-1,Hit,1,1,0.4533422000004066,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1149_19,-1,False,10,MaxB,2020_Feb_17_1149,Yes-No Task,
