Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,14.0,-1,Hit,1,1,0.4188447000005908,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_1,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,1,0,1,0,14.0,-1,Hit,1,1,0.4012122999993153,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_2,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,2,0,2,0,14.0,-1,Correct Rejection,0,0,0.4004554000002827,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_3,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,3,0,3,0,14.0,-1,Hit,1,1,0.4192821999995431,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_4,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,4,0,4,0,14.0,-1,Correct Rejection,0,0,0.4527695999995558,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_5,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,5,0,5,0,14.0,-1,Hit,1,1,0.3865225999998074,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_6,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,6,0,6,0,14.0,-1,Correct Rejection,0,0,0.35153619999982766,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_7,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,7,0,7,0,14.0,-1,Correct Rejection,0,0,0.38569250000000466,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_8,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,8,0,8,0,14.0,-1,Correct Rejection,0,0,0.35172549999970215,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_9,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,9,0,9,0,14.0,-1,Hit,1,1,0.3358537999993132,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_10,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,10,0,10,0,14.0,-1,Hit,1,1,0.3697334000007686,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_11,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,11,0,11,0,14.0,-1,Miss,0,1,0.38314790000003995,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_12,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,12,0,12,0,14.0,-1,Hit,1,1,0.4998549000001731,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_13,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,13,0,13,0,14.0,-1,Correct Rejection,0,0,0.41762999999991735,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_14,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,14,0,14,0,14.0,-1,Correct Rejection,0,0,0.43387059999986377,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_15,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,15,0,15,0,14.0,-1,Correct Rejection,0,0,0.4695341999995435,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_16,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,16,0,16,0,14.0,-1,Hit,1,1,0.35362330000043585,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_17,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,17,0,17,0,14.0,-1,Hit,1,1,0.41821230000005016,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_18,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,18,0,18,0,14.0,-1,Correct Rejection,0,0,0.5848498000004838,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_19,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,19,0,19,0,14.0,-1,Correct Rejection,0,0,0.40089179999995395,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_20,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,20,0,20,0,14.0,-1,Hit,1,1,0.43567259999963426,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_21,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,21,0,21,0,14.0,-1,Correct Rejection,0,0,0.4517417999995814,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_22,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,22,0,22,0,14.0,-1,Hit,1,1,0.30115180000029795,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_23,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,23,0,23,0,14.0,-1,Hit,1,1,0.4368176999996649,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_24,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,24,0,24,0,14.0,-1,Correct Rejection,0,0,0.2997069000002739,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_25,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,25,0,25,0,14.0,-1,Hit,1,1,0.368816400000469,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_26,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,26,0,26,0,14.0,-1,Hit,1,1,0.4188558000005287,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_27,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,27,0,27,0,14.0,-1,Miss,0,1,0.2681661999995413,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_28,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,28,0,28,0,14.0,-1,Hit,1,1,0.4006435999999667,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_29,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,29,0,29,0,14.0,-1,Hit,1,1,0.3376685000002908,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_30,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,30,0,30,0,14.0,-1,Hit,1,1,0.3181099000003087,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_31,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,31,0,31,0,14.0,-1,Correct Rejection,0,0,0.3851759999997739,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_32,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,32,0,32,0,14.0,-1,False Alarm,1,0,0.3353342000000339,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_33,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,33,0,33,0,14.0,-1,Correct Rejection,0,0,0.4334046000003582,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_34,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
Yes-No Task,34,0,34,0,14.0,-1,Hit,1,1,0.3875557999999728,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1208_35,-1,False,15,MaxB,2020_Feb_17_1208,Yes-No Task,
