Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,14,0,14,0,3.0,-1,Miss,0,1,0.5182291999999507,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_15,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,15,0,15,0,3.0,-1,Hit,1,1,0.4525190999993356,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_16,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,16,0,16,0,3.0,-1,Hit,1,1,0.6192479000001185,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_17,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,17,0,17,0,3.0,-1,Miss,0,1,0.46830709999994724,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_18,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,18,0,18,0,3.0,-1,False Alarm,1,0,0.30130470000040077,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_19,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,19,0,19,0,3.0,-1,Hit,1,1,0.3681384000001344,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_20,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,20,0,20,0,3.0,-1,Correct Rejection,0,0,0.46684000000004744,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_21,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,21,0,21,0,3.0,-1,Correct Rejection,0,0,0.4494051000001491,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_22,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,22,0,22,0,3.0,-1,Correct Rejection,0,0,0.5186596999992616,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_23,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,23,0,23,0,3.0,-1,Miss,0,1,0.3836581000005026,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_24,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,24,0,24,0,3.0,-1,Hit,1,1,0.41825260000041453,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_25,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,25,0,25,0,3.0,-1,Correct Rejection,0,0,0.5174157999999807,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_26,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,26,0,26,0,3.0,-1,Hit,1,1,0.5193746999993891,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_27,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,27,0,27,0,3.0,-1,Miss,0,1,0.33285669999986567,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_28,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,28,0,28,0,3.0,-1,Hit,1,1,0.2346862999993391,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_29,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,29,0,29,0,3.0,-1,Miss,0,1,0.6831466000003275,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_30,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,30,0,30,0,3.0,-1,Hit,1,1,0.3177243999998609,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_31,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,31,0,31,0,3.0,-1,False Alarm,1,0,0.4504674999998315,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_32,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,32,0,32,0,3.0,-1,Miss,0,1,0.33458519999931013,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_33,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,33,0,33,0,3.0,-1,Hit,1,1,0.5677132000000711,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_34,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,34,0,34,0,3.0,-1,Correct Rejection,0,0,0.518341999999393,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_35,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,35,0,35,0,3.0,-1,Miss,0,1,0.5195311000006768,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_36,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,36,0,36,0,3.0,-1,Miss,0,1,0.5181972999998834,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_37,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,37,0,37,0,3.0,-1,Miss,0,1,0.4005973000002996,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_38,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,38,0,38,0,3.0,-1,False Alarm,1,0,0.5542218999999022,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_39,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
Yes-No Task,39,0,39,0,3.0,-1,Miss,0,1,0.7677362000003995,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1138_40,-1,False,4,MaxB,2020_Feb_17_1138,Yes-No Task,
