Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,13.0,-1,Correct Rejection,0,0,0.6351695000003019,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_1,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,1,0,1,0,13.0,-1,Correct Rejection,0,0,0.3343199999999342,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_2,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,2,0,2,0,13.0,-1,Hit,1,1,0.3842660000000251,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_3,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,3,0,3,0,13.0,-1,Hit,1,1,0.37059399999998277,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_4,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,4,0,4,0,13.0,-1,Hit,1,1,0.35053079999943293,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_5,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,5,0,5,0,13.0,-1,Correct Rejection,0,0,0.41817300000002433,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_6,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,6,0,6,0,13.0,-1,Hit,1,1,0.4174573000000237,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_7,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,7,0,7,0,13.0,-1,Correct Rejection,0,0,0.3671197999992728,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_8,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,8,0,8,0,13.0,-1,False Alarm,1,0,0.36738080000031914,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_9,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,9,0,9,0,13.0,-1,False Alarm,1,0,0.2502355999995416,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_10,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,10,0,10,0,13.0,-1,Miss,0,1,0.36854959999982384,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_11,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,11,0,11,0,13.0,-1,Hit,1,1,0.43540349999966566,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_12,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,12,0,12,0,13.0,-1,Hit,1,1,0.30103670000062266,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_13,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,13,0,13,0,13.0,-1,Hit,1,1,0.38676910000049247,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_14,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,14,0,14,0,13.0,-1,Hit,1,1,0.34934619999967254,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_15,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,15,0,15,0,13.0,-1,Hit,1,1,0.26815050000004703,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_16,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,16,0,16,0,13.0,-1,False Alarm,1,0,0.3682391000002099,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_17,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,17,0,17,0,13.0,-1,Correct Rejection,0,0,0.33424030000060156,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_18,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,18,0,18,0,13.0,-1,Hit,1,1,0.2678118000003451,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_19,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,19,0,19,0,13.0,-1,Hit,1,1,0.3004538000004686,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_20,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
Yes-No Task,20,0,20,0,13.0,-1,False Alarm,1,0,0.20035580000057962,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1207_21,-1,False,14,MaxB,2020_Feb_17_1207,Yes-No Task,
