Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,Subject_Action,Stimulus_Present,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
Yes-No Task,0,0,0,0,10.0,-1,Correct Rejection,0,0,0.43608099999983096,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_1,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,1,0,1,0,10.0,-1,Hit,1,1,0.48614940000061324,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_2,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,2,0,2,0,10.0,-1,Correct Rejection,0,0,0.33535790000041743,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_3,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,3,0,3,0,10.0,-1,Correct Rejection,0,0,0.33457869999983814,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_4,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,4,0,4,0,10.0,-1,Hit,1,1,0.35083599999961734,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_5,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,5,0,5,0,10.0,-1,Hit,1,1,0.3852838000002521,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_6,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,6,0,6,0,10.0,-1,Miss,0,1,0.33723509999981616,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_7,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,7,0,7,0,10.0,-1,Hit,1,1,0.25048270000024786,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_8,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,8,0,8,0,10.0,-1,Hit,1,1,0.38390700000036304,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_9,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,9,0,9,0,10.0,-1,Hit,1,1,0.38318299999991723,True,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_10,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
Yes-No Task,10,0,10,0,10.0,-1,Correct Rejection,0,0,0.3347492000002603,False,-1,stimulus_MaxB_Yes-No Task_2020_Feb_17_1150_11,-1,False,11,MaxB,2020_Feb_17_1150,Yes-No Task,
